ID_LOJA,TIPO_RELACIONAMENTO,ESTADO_LOJA,CATEGORIA_PRODUTO,RENDA_ESPERADA,ESTRATEGIA_VENDAS,AVAL_SATISFACAO,VL_LIMITE_CREDITO_INICIAL_BANCO,REGIAO_LOJA,VL_FINANCEIRO_BCB,VL_OPERACAO_CARTAO_CREDITO,VL_LIMITE_CREDITO_BCB,PONTUACAO_DESEMPENHO,TEMPO_EXISTENCIA_ONLINE,AVALIACAO_RISCO,SCORE_INTERNO,RENDA
942724,2,25,3,190000,0,6.13,30000,4,138500,72300,66300,511.0,36,300.0,666.0,225400
931968,2,25,4,1500000,0,8.95,60000,4,12448300,2445700,10002600,919.0,42,300.0,795.0,1099300
949500,4,10,0,680000,0,7.6,60000,4,1850400,1431100,282000,792.0,47,300.0,578.0,603600
942755,2,17,5,225000,0,4.57,30000,3,1173600,0,100,400.0,32,150.0,639.0,233900
964088,1,4,5,355400,0,7.84,290000,2,1116100,503500,612600,687.0,34,300.0,584.0,448400
912981,1,25,3,140000,0,4.2,40000,4,193900,39700,20300,300.0,27,300.0,485.0,250900
945460,2,18,5,450000,2,5.21,300000,4,33467000,3172700,1458500,669.0,34,300.0,421.0,303000
954738,1,15,3,360000,0,4.46,40000,2,179200,129400,49900,631.0,33,300.0,444.0,195100
975012,1,25,5,250000,0,7.75,30000,4,723000,407000,316000,613.0,24,150.0,596.0,193900
927069,4,25,3,800000,2,4.86,40000,4,40000,32800,7200,228.0,29,300.0,437.0,229100
968366,1,6,5,460000,0,5.5,130000,0,1304000,941400,61400,392.0,25,300.0,575.0,420600
949108,1,4,5,150000,2,4.8,90000,2,1241100,906500,115900,467.0,27,300.0,496.0,175700
924085,2,14,3,450000,0,4.62,40000,2,88700,58700,30000,404.0,34,150.0,344.0,173300
926313,1,5,5,245300,0,5.58,50000,2,204000,61700,39200,467.0,43,300.0,559.0,141800
929023,2,25,3,500000,0,8.55,60000,4,280100,199300,22700,720.0,32,300.0,496.0,224200
955589,1,4,0,900000,0,5.21,50000,2,350000,270500,79500,500.0,23,0.0,677.0,186600
928122,0,25,5,300000,0,6.62,90000,4,311400,197200,3000,593.0,25,300.0,514.0,380600
963233,1,15,1,200000,0,3.3,40000,2,48000,24000,24000,467.0,49,150.0,500.0,271500
901657,2,25,5,600000,2,5.96,210000,4,525900,121600,218400,923.0,45,300.0,578.0,303000
915646,1,4,5,150000,0,2.27,40000,2,303700,272400,1500,467.0,39,150.0,784.0,141800
936662,1,13,5,250000,0,7.05,100000,1,544500,13800,530700,579.0,30,150.0,591.0,311500
919745,0,21,5,300000,1,5.68,170000,1,10463600,582600,201000,555.0,28,300.0,704.0,224200
901670,1,18,3,400000,1,8.16,60000,4,1523500,695700,489200,531.0,32,300.0,500.0,224200
929691,1,13,5,200000,0,6.41,140000,1,7634600,1574500,1058400,579.0,34,300.0,675.0,191500
967707,2,18,3,410000,0,5.21,50000,4,6801100,840600,147200,511.0,47,300.0,616.0,263000
961385,1,15,5,250000,0,6.91,100000,2,188400,180500,7900,675.0,27,150.0,489.0,150300
957258,2,4,1,470000,0,8.1,60000,2,885600,412400,473100,792.0,28,300.0,704.0,155100
950878,2,4,3,500000,0,5.75,50000,2,517700,334000,183600,511.0,54,300.0,702.0,137000
952138,1,12,5,250000,1,6.37,150000,0,350000,101800,248200,579.0,28,150.0,534.0,220600
927933,1,22,5,180000,0,5.08,100000,3,736600,258600,154400,467.0,27,300.0,706.0,593900
951623,2,14,0,250000,1,4.62,40000,2,200600,195300,5100,476.0,26,150.0,621.0,137000
946209,0,18,0,800000,1,7.1,60000,4,1780300,516500,185500,919.0,51,300.0,544.0,1399900
967935,1,4,5,700000,0,4.31,40000,2,419000,190400,41600,392.0,19,300.0,550.0,135700
930858,1,4,5,140000,0,4.98,30000,2,810300,38900,1100,392.0,24,300.0,485.0,246000
967632,2,1,1,140000,0,4.34,40000,2,250100,41800,108200,555.0,39,300.0,711.0,157600
974896,1,15,3,350000,0,7.34,60000,2,1010000,766100,138200,531.0,33,300.0,715.0,224200
935372,2,10,5,250000,2,4.5,80000,4,220100,204300,15800,555.0,33,300.0,498.0,200000
956202,1,4,3,820000,1,8.49,60000,2,1995300,1828900,166400,531.0,29,300.0,514.0,431500
928730,2,25,5,154200,2,0.65,40000,4,274900,38000,0,476.0,25,300.0,453.0,229100
945584,2,23,3,517700,0,6.43,50000,3,16595300,4218600,1378200,511.0,42,0.0,793.0,322400
919195,1,15,5,300000,0,4.62,100000,2,738600,621900,116700,467.0,29,150.0,698.0,139400
926065,2,4,3,300000,0,5.12,30000,2,251000,119600,400,724.0,30,150.0,650.0,144200
937732,0,15,1,250000,1,5.6,40000,2,101100,101100,0,555.0,62,300.0,392.0,163600
925183,1,10,5,758800,0,4.77,110000,4,331600,210600,121000,467.0,46,300.0,578.0,293300
919980,1,22,5,280000,0,4.27,40000,3,4230600,39700,400,467.0,33,300.0,284.0,352700
910319,2,25,3,758000,0,6.47,50000,4,11671800,690000,1600,511.0,46,150.0,491.0,385400
915267,1,15,5,300000,0,5.54,80000,2,260000,180500,79500,467.0,45,300.0,514.0,396300
956345,2,18,5,350000,0,4.98,100000,4,826500,373800,271500,555.0,38,150.0,526.0,153900
946861,1,4,5,250000,0,4.61,110000,2,374900,119100,210000,803.0,43,300.0,517.0,201200
917022,2,1,3,190000,2,6.76,50000,2,1250900,585200,665700,613.0,50,300.0,512.0,387800
938054,2,22,1,700000,0,7.38,60000,3,3994000,1499300,1314200,792.0,55,150.0,473.0,301800
902364,1,18,5,180000,2,6.24,150000,4,1500100,600600,789800,579.0,29,150.0,718.0,233900
945040,2,19,2,500000,0,4.94,40000,2,12619800,2888900,123000,404.0,45,300.0,664.0,276300
923953,1,6,0,500000,0,3.95,40000,0,40000,39900,100,467.0,41,300.0,399.0,379400
940455,2,25,0,900000,2,6.44,50000,4,1697700,72500,50000,669.0,28,150.0,621.0,289700
954461,1,18,0,1000000,0,7.22,60000,4,642100,521900,94900,541.0,27,300.0,643.0,214500
933282,2,4,2,200000,0,7.43,60000,2,1315000,322700,480900,622.0,28,300.0,605.0,183000
934695,1,9,2,165000,0,5.75,50000,2,469000,403600,65400,518.0,31,150.0,519.0,132100
930365,1,10,5,140000,1,5.4,100000,4,682400,305900,74700,500.0,22,300.0,444.0,244800
934438,1,18,3,220000,0,6.35,50000,4,105000,62100,42900,518.0,27,150.0,562.0,381800
945179,2,25,3,250000,0,6.24,50000,4,1826500,947400,665300,511.0,45,150.0,616.0,367200
970222,1,16,2,250000,0,7.0,50000,2,72900,60300,12700,342.0,20,150.0,611.0,167300
950287,1,17,3,384000,0,6.92,30000,3,4301400,56500,70000,531.0,32,300.0,525.0,244800
932069,1,18,5,250000,2,6.7,100000,4,658000,627700,30300,600.0,25,300.0,507.0,277500
951657,1,4,5,170000,0,7.0,60000,2,542100,38800,101200,541.0,40,300.0,557.0,162400
932510,1,14,3,300000,0,9.03,60000,2,655000,335900,319100,531.0,34,300.0,534.0,181800
954378,4,20,0,220000,2,8.26,60000,1,751500,213900,158100,792.0,41,300.0,673.0,311500
951280,1,4,5,200000,0,7.63,160000,2,1082000,489000,592900,687.0,35,150.0,596.0,166000
954512,2,6,5,222000,0,5.46,60000,0,569300,184600,400,653.0,30,300.0,471.0,515100
945819,4,8,5,240000,2,6.97,120000,0,201900,106700,100,593.0,26,300.0,456.0,419400
930801,1,5,5,180000,0,6.38,130000,2,664400,509900,36300,675.0,29,300.0,550.0,517500
947508,2,22,5,350000,2,7.75,280000,3,4303300,618900,105500,792.0,28,300.0,464.0,402400
905551,1,8,5,300000,0,8.71,190000,0,1395100,183600,257500,800.0,29,300.0,609.0,202400
923016,1,1,5,225000,2,6.76,190000,2,9953600,487400,18500,500.0,26,300.0,528.0,237600
930477,1,4,3,200000,1,3.89,40000,2,37200,34100,3100,300.0,34,150.0,403.0,282400
935144,1,6,4,310000,0,4.32,40000,0,450500,399200,6700,482.0,26,300.0,564.0,272700
921615,2,22,3,180000,0,5.73,50000,3,619300,261200,71400,511.0,38,300.0,485.0,440000
932432,1,25,3,900000,1,9.03,60000,4,19368200,697900,829300,531.0,34,150.0,677.0,431500
962222,1,14,3,300000,0,3.55,40000,2,0,0,0,146.0,37,0.0,560.0,111500
932353,2,7,3,500000,1,7.0,50000,4,90000,24800,65200,613.0,36,150.0,503.0,213300
936321,1,22,5,853000,0,9.19,280000,3,4955100,1707800,3192900,687.0,38,300.0,720.0,208500
938325,2,8,3,300000,0,6.13,50000,0,349600,164800,11400,511.0,32,300.0,449.0,488400
943677,2,25,5,161200,0,6.47,90000,4,398300,189300,7200,669.0,41,150.0,503.0,237600
961798,1,10,5,220300,0,0.65,40000,4,91700,0,0,296.0,29,300.0,625.0,207300
932523,2,5,5,220000,0,6.33,160000,2,664900,576500,24200,669.0,39,150.0,591.0,153900
939866,4,17,3,300000,0,6.35,50000,3,522700,476900,45800,511.0,31,300.0,444.0,248500
923285,2,4,0,1500000,0,5.81,50000,2,100000,95300,4700,776.0,27,150.0,745.0,206000
935717,2,8,0,450000,0,5.29,50000,0,973300,289300,654800,776.0,31,300.0,471.0,378100
936570,2,12,5,180000,0,5.84,120000,0,8230600,235900,26000,669.0,42,150.0,525.0,289700
952910,1,15,4,180000,1,6.76,50000,2,248500,99100,149500,500.0,25,300.0,578.0,160000
916424,0,25,5,250000,0,6.78,100000,4,1048000,116100,273000,923.0,56,300.0,575.0,498100
968858,1,19,0,800000,2,4.25,40000,2,4742100,4085300,111400,392.0,23,300.0,691.0,186600
953877,2,4,5,130000,0,6.65,100000,2,342600,342600,0,593.0,25,150.0,444.0,157600
938454,1,4,5,200000,0,5.92,70000,2,100000,99900,100,500.0,18,300.0,449.0,431500
922834,1,15,5,180000,0,6.24,120000,2,512900,225100,61300,500.0,24,300.0,403.0,175700
924173,1,25,5,158900,0,6.41,130000,4,335100,227400,107700,579.0,37,150.0,521.0,311500
946146,1,4,5,300000,0,5.49,230000,2,649900,229000,317800,579.0,42,300.0,643.0,523600
957067,1,4,5,250000,0,4.39,140000,2,753000,81600,671400,562.0,37,300.0,684.0,219400
961435,2,1,3,150000,1,5.27,30000,2,85400,85300,100,511.0,49,300.0,456.0,255700
971399,2,15,1,500000,2,5.83,50000,2,5778000,2076800,3701200,669.0,65,150.0,430.0,168500
881818,2,14,5,242400,0,6.43,110000,2,85800,43900,41800,593.0,26,150.0,618.0,164800
950045,1,10,3,700000,0,6.26,50000,4,1736800,767200,219600,425.0,38,300.0,652.0,144200
904050,2,14,1,121200,1,4.82,30000,2,181100,0,180000,400.0,64,300.0,686.0,140600
958565,2,23,3,550000,0,5.58,50000,3,4575500,1664100,449400,511.0,36,150.0,627.0,334500
938035,2,22,5,310000,0,4.38,190000,3,5002800,1323300,63300,555.0,40,150.0,478.0,326000
899222,1,15,3,500000,1,7.45,60000,2,856500,730400,126100,531.0,41,300.0,620.0,233900
923485,1,15,5,333600,2,4.82,90000,2,698900,262100,2900,659.0,27,300.0,591.0,768400
955521,1,4,5,470000,2,8.84,280000,2,9529400,3857800,474700,541.0,34,300.0,562.0,272700
932605,1,5,5,185000,0,6.09,120000,2,1644100,787000,841900,579.0,41,300.0,670.0,120000
937511,1,10,5,658000,0,8.68,240000,4,1313200,18200,14800,687.0,29,450.0,663.0,299400
973172,1,10,3,250000,0,6.09,50000,4,1350000,661100,193800,443.0,22,150.0,657.0,227900
925625,2,1,3,800000,0,9.92,60000,2,12695200,9912600,2782600,622.0,37,300.0,464.0,167300
914424,1,10,0,400000,1,7.12,60000,4,513200,102400,286000,613.0,26,300.0,553.0,221800
953535,1,15,5,150000,1,0.49,40000,2,320200,150200,0,216.0,20,300.0,603.0,122400
926512,2,17,5,700000,0,6.87,360000,3,2615900,783600,155700,776.0,34,300.0,691.0,513900
919339,1,25,5,141000,1,5.5,30000,4,196000,158600,1400,392.0,19,150.0,421.0,264200
918151,1,13,3,350000,0,5.37,40000,1,1768500,424200,775700,410.0,33,150.0,752.0,286000
980478,1,24,5,300000,0,5.19,30000,2,98900,0,0,296.0,27,300.0,369.0,391500
918806,0,25,3,450000,0,9.1,60000,4,817300,629400,187900,622.0,41,150.0,729.0,304200
956407,1,12,5,400000,1,5.33,60000,0,46400,41000,5500,392.0,18,300.0,419.0,421800
945220,2,10,5,500000,0,7.1,290000,4,2168000,1419500,89800,792.0,33,300.0,485.0,286000
936635,1,25,5,180000,0,6.15,100000,4,1243100,38500,141500,579.0,32,300.0,535.0,185400
929448,1,25,5,350000,0,7.72,280000,4,31585300,6505000,5492700,800.0,28,300.0,657.0,409700
940658,2,5,3,200000,0,5.21,30000,2,50200,49000,1200,511.0,40,300.0,648.0,173300
933604,1,4,5,225000,0,7.32,140000,2,510300,250700,87400,687.0,41,300.0,586.0,155100
917062,2,16,5,250000,0,5.17,60000,2,221800,600,89400,400.0,30,225.0,462.0,242400
963337,1,8,5,300000,0,5.58,80000,0,550400,550000,400,392.0,26,300.0,451.0,207300
959702,0,15,5,121200,1,4.69,40000,2,10340100,24600,142300,555.0,50,300.0,607.0,340600
915852,1,24,3,190000,0,7.19,60000,2,1211600,894500,317100,531.0,41,0.0,652.0,532100
955265,2,25,3,150000,0,6.29,30000,4,76500,6800,41200,350.0,48,150.0,734.0,202400
961854,0,25,5,250000,1,5.98,180000,4,1922900,989900,193200,669.0,41,300.0,575.0,214500
933965,1,1,5,168000,0,5.17,50000,2,166200,117200,17600,820.0,22,300.0,496.0,323600
945963,1,25,5,165000,1,2.27,40000,4,66200,0,0,428.0,24,300.0,700.0,866600
947042,1,14,5,240000,0,6.74,200000,2,12674000,2401700,259300,579.0,31,300.0,663.0,450900
909416,1,5,3,100000,0,6.4,30000,2,64200,62300,1800,518.0,32,300.0,562.0,167300
953234,2,8,5,380000,0,4.85,200000,0,2508300,914500,358800,555.0,33,300.0,541.0,269100
910976,2,5,3,800000,0,8.3,60000,2,5085400,2329400,850500,622.0,42,150.0,632.0,506600
970177,2,25,5,224400,1,5.34,170000,4,723200,463600,259600,593.0,22,300.0,571.0,236300
940821,2,25,5,230000,1,5.82,190000,4,521500,211000,310500,593.0,24,300.0,738.0,259400
919766,1,15,3,500000,0,4.13,40000,2,48800,9900,18500,155.0,34,300.0,390.0,133300
932050,0,5,3,300000,0,5.29,50000,2,316500,128900,187600,845.0,42,300.0,514.0,143000
959297,1,13,0,685000,0,7.92,60000,1,1511500,836700,244800,687.0,54,150.0,587.0,370900
929096,1,7,5,250000,0,5.56,90000,4,424300,271500,24100,562.0,28,150.0,569.0,229100
968394,1,25,5,200000,0,5.48,30000,4,443100,189800,0,392.0,26,300.0,498.0,335700
974170,3,4,1,300000,0,6.97,50000,2,483900,183500,300300,521.0,39,300.0,745.0,145400
957052,0,25,3,320000,0,7.22,60000,4,519400,485600,33800,622.0,52,300.0,566.0,395100
965611,1,5,5,140000,0,7.8,90000,2,201400,180300,21200,800.0,35,150.0,508.0,167300
962160,1,6,5,250000,0,5.62,150000,0,3367000,1349700,1617900,467.0,33,300.0,623.0,280000
936708,1,25,5,167000,1,5.06,60000,4,614300,165900,800,482.0,21,150.0,482.0,318800
969745,4,23,5,140000,1,5.1,40000,3,148300,39300,700,555.0,33,150.0,532.0,292100
930844,2,15,3,500000,0,8.95,60000,2,1738300,1281800,215700,622.0,41,300.0,641.0,315100
917986,0,8,0,700000,0,9.04,60000,0,240000,149200,90800,792.0,42,300.0,695.0,267900
928294,1,25,5,250000,2,5.94,140000,4,557900,159700,173800,579.0,35,300.0,535.0,226600
941794,2,4,5,215000,2,6.08,160000,2,760800,396400,262500,776.0,35,300.0,456.0,151500
939819,1,9,5,165000,1,3.27,50000,2,1508700,943600,459000,467.0,30,300.0,448.0,362400
928130,1,25,0,1200000,1,9.0,60000,4,18274800,6160500,1286500,687.0,53,150.0,655.0,396300
915974,1,6,5,160000,2,5.04,100000,0,930500,456100,204400,467.0,29,150.0,591.0,459300
945025,1,25,5,200000,1,6.44,80000,4,173400,171300,2100,579.0,28,300.0,591.0,323600
965414,1,18,5,162500,0,5.4,100000,4,385400,263300,122100,675.0,37,300.0,336.0,196300
971500,1,9,5,300000,0,5.84,150000,2,1211300,332800,7100,500.0,24,300.0,594.0,226600
914145,1,25,3,360000,2,7.86,60000,4,1600700,822700,676200,631.0,33,300.0,451.0,323600
966007,0,10,3,200000,0,6.18,50000,4,71500,60900,10500,511.0,45,150.0,491.0,210900
930521,2,25,0,2000000,0,7.9,60000,4,11107800,1087000,1509600,700.0,24,150.0,840.0,352700
912772,2,6,5,500000,0,5.97,250000,0,3666000,1363600,1388100,446.0,25,300.0,724.0,272700
966500,2,10,3,400000,0,7.87,60000,4,7917400,49900,0,622.0,35,300.0,510.0,254500
920175,2,5,3,300000,1,9.46,60000,2,1775200,875800,120800,622.0,30,300.0,550.0,140600
929977,1,18,3,500000,0,5.68,50000,4,188300,46800,141500,518.0,36,300.0,508.0,602400
937550,2,2,3,200000,0,5.85,50000,1,152900,145600,7300,708.0,31,300.0,594.0,1020500
939574,1,23,5,360000,0,4.39,150000,3,3365400,242900,253200,467.0,31,300.0,523.0,322400
956726,2,6,5,240000,1,6.71,50000,0,30000,24700,5300,869.0,45,300.0,815.0,1287100
950550,1,15,3,400000,0,6.47,50000,2,368200,219700,148500,518.0,27,300.0,500.0,174500
917108,2,19,3,200000,1,6.32,50000,2,2003100,1595800,362200,511.0,27,150.0,654.0,162400
962604,0,25,5,400000,0,9.44,280000,4,4558500,2789700,1132400,792.0,37,150.0,732.0,339400
926910,1,22,0,1500000,0,5.5,40000,3,30000,0,30000,296.0,33,300.0,501.0,258200
970388,2,8,3,1000000,0,7.95,60000,0,879100,756200,33300,622.0,29,150.0,517.0,433900
962006,1,10,5,500000,1,6.49,260000,4,216500,134100,49300,500.0,25,300.0,559.0,372100
951418,0,5,5,600000,0,7.0,180000,2,569400,385400,184000,669.0,34,150.0,740.0,130900
942008,1,1,5,400000,0,5.34,50000,2,880600,113900,0,712.0,23,300.0,607.0,143000
936479,1,4,5,200000,0,5.83,50000,2,100000,100000,0,579.0,36,300.0,444.0,246000
924929,1,10,0,590000,0,8.22,60000,4,1146500,319300,827200,687.0,28,150.0,435.0,172100
921570,2,15,3,250000,2,5.33,30000,2,183300,0,0,152.0,23,150.0,464.0,139400
960267,1,4,5,350000,0,7.84,200000,2,4555100,1495700,1386300,541.0,43,150.0,430.0,198800
925094,3,25,5,190000,1,5.64,160000,4,1965800,213700,194000,669.0,37,300.0,492.0,243600
931000,2,25,5,121200,0,5.76,50000,4,306100,0,0,507.0,36,300.0,435.0,202400
962984,1,4,5,170000,0,7.05,140000,2,833700,563900,35800,579.0,50,300.0,559.0,187900
942881,1,14,5,255000,0,6.22,170000,2,6114300,1083000,435900,675.0,37,225.0,664.0,195100
963740,0,5,5,550000,2,5.17,170000,2,796700,705700,91000,555.0,29,0.0,575.0,185400
943078,0,12,0,580000,0,5.94,50000,0,8764000,389500,80100,669.0,37,300.0,530.0,238800
914884,1,15,3,240000,2,7.75,60000,2,700300,395500,304800,531.0,30,150.0,707.0,145400
932564,2,15,5,600000,0,6.11,320000,2,4259300,2397100,273200,776.0,38,300.0,587.0,307800
947223,2,12,5,485100,0,4.85,210000,0,2224200,649300,24700,555.0,50,300.0,492.0,383000
956772,4,13,5,200000,0,4.38,30000,1,2084200,25900,23300,413.0,51,300.0,458.0,181800
943227,2,25,3,250000,0,6.26,50000,4,171600,58400,83200,511.0,54,300.0,498.0,233900
940070,1,4,3,450000,0,6.83,60000,2,4670300,538300,1620800,631.0,49,0.0,621.0,122400
961231,1,12,3,400000,0,7.92,60000,0,3669600,333300,323600,631.0,59,150.0,437.0,246000
916275,1,23,5,162900,0,4.55,40000,3,304300,18500,1500,467.0,43,300.0,657.0,336900
949862,0,25,5,150000,0,4.73,40000,4,201800,48400,1600,555.0,35,300.0,487.0,376900
915855,3,26,1,180000,0,8.07,60000,0,382400,69900,312500,792.0,42,300.0,575.0,215700
963090,1,25,5,280000,2,7.43,140000,4,366900,168400,35900,800.0,37,0.0,516.0,242400
964065,2,2,5,300000,0,3.47,50000,1,169800,0,0,419.0,25,150.0,501.0,604800
957415,2,10,5,230000,0,8.0,50000,4,7901400,84400,11100,792.0,45,150.0,655.0,505400
953866,2,18,5,600000,0,5.72,200000,4,639900,0,639800,400.0,30,300.0,543.0,362400
927541,1,7,0,300000,2,1.46,40000,4,23900,0,0,428.0,23,300.0,460.0,1534400
909261,1,8,3,400000,1,3.43,40000,0,1248900,739100,463500,500.0,34,300.0,741.0,1198700
952333,1,10,5,300000,0,5.33,180000,4,2024300,1045500,472200,467.0,36,300.0,670.0,346600
961257,2,2,5,148100,2,6.22,110000,1,569200,130200,127300,923.0,37,300.0,568.0,246000
970463,1,19,5,210000,0,5.25,170000,2,1431900,610900,631600,579.0,29,300.0,621.0,238800
957966,1,25,3,300000,0,5.42,30000,4,116300,28800,1200,619.0,42,300.0,543.0,1046000
926864,1,15,2,8000000,0,6.37,50000,2,1451900,627100,824900,425.0,46,300.0,666.0,250900
903867,1,5,5,200000,0,6.48,110000,2,66300,66300,0,675.0,37,300.0,496.0,208500
973585,1,25,1,121200,0,6.2,50000,4,544100,482800,61300,579.0,46,150.0,485.0,320000
918992,1,15,5,300000,0,6.19,140000,2,339000,181800,157200,528.0,30,300.0,431.0,178200
954642,2,25,4,250000,0,5.9,50000,4,181500,129500,13000,923.0,36,300.0,618.0,282400
936944,0,5,0,800000,0,5.85,50000,2,1196500,110500,150500,669.0,44,150.0,684.0,200000
918372,2,10,5,280000,0,9.03,230000,4,760700,642400,118300,878.0,34,150.0,586.0,383000
935318,1,15,5,220000,0,5.51,140000,2,394700,124900,269700,834.0,20,300.0,630.0,192700
962207,2,10,1,1200000,0,4.59,40000,4,22842600,6552300,5894100,555.0,67,0.0,632.0,400000
918188,2,17,4,250000,2,5.04,40000,3,528000,144000,51200,653.0,29,150.0,489.0,292100
938388,2,12,3,400000,0,7.58,60000,0,92800,92700,100,545.0,24,225.0,401.0,333300
940346,2,23,5,200000,0,7.06,160000,3,3048100,44600,433400,792.0,39,300.0,543.0,315100
911225,2,10,0,300000,0,5.58,40000,4,1207000,1086300,120700,653.0,30,150.0,539.0,334500
970622,1,22,5,250000,0,5.49,120000,3,331200,298400,2600,500.0,22,300.0,575.0,315100
965725,1,25,5,400000,0,5.06,100000,4,783000,545200,84200,392.0,26,150.0,424.0,269100
920324,1,10,5,200000,0,6.87,100000,4,150000,5600,144400,422.0,28,150.0,517.0,272700
961376,2,25,5,400000,0,4.94,240000,4,4539100,2262600,808900,555.0,27,300.0,818.0,620500
911133,1,6,3,380000,0,5.51,30000,0,202400,0,202400,264.0,25,300.0,854.0,232700
951398,2,4,3,200000,0,9.23,60000,2,3238300,1272800,1965500,720.0,37,150.0,587.0,130900
928060,1,25,5,130000,0,4.29,50000,4,350200,78500,30000,482.0,19,300.0,501.0,368400
917874,1,15,3,260000,2,7.73,60000,2,272100,271100,1000,552.0,19,300.0,476.0,180600
938376,1,14,3,150000,0,7.28,60000,2,591800,407200,184600,531.0,27,300.0,439.0,183000
938831,2,25,5,189000,1,3.82,40000,4,30800,0,0,400.0,34,300.0,394.0,200000
936750,1,18,0,300000,2,6.11,50000,4,427200,379600,27800,579.0,32,0.0,512.0,174500
952449,2,4,3,280000,0,7.88,60000,2,2421800,2323100,73300,622.0,59,300.0,546.0,320000
960018,2,18,3,200000,0,6.22,50000,4,218300,188200,6300,511.0,33,150.0,709.0,273900
917426,1,18,4,200000,0,6.09,50000,4,414400,304500,10700,693.0,24,300.0,507.0,1147800
945165,2,26,3,250000,0,5.53,30000,0,96900,93900,3000,531.0,22,150.0,682.0,219400
945293,1,25,5,419500,0,5.87,190000,4,1525700,395200,100,675.0,27,300.0,467.0,350300
922006,1,12,5,400000,0,3.59,160000,0,1454800,463100,48300,562.0,31,150.0,526.0,219400
945694,2,25,5,366000,0,6.82,150000,4,783700,265300,82600,792.0,27,300.0,523.0,215700
925539,1,23,5,386000,0,5.43,240000,3,925600,409400,173600,693.0,24,300.0,437.0,922300
935592,1,10,5,217000,2,5.71,140000,4,669700,314900,5400,579.0,30,150.0,698.0,153900
941040,1,25,5,250000,0,5.06,150000,4,1838300,1051200,140200,467.0,49,300.0,435.0,512700
901526,2,13,0,350000,0,8.36,60000,1,954300,722300,221800,792.0,59,300.0,440.0,210900
937951,2,25,5,250000,0,9.17,160000,4,1266100,555100,182400,792.0,29,300.0,600.0,219400
963643,1,25,5,360000,2,7.12,210000,4,2196300,478400,31200,708.0,26,300.0,603.0,260600
960366,1,25,5,1000000,0,5.85,30000,4,70000,49000,21000,500.0,20,300.0,494.0,232700
933840,2,19,3,400000,0,7.0,50000,2,4127200,2541500,1585700,511.0,60,300.0,462.0,187900
923248,1,25,5,153000,1,5.58,100000,4,408500,286200,92800,467.0,33,300.0,528.0,309100
945402,2,18,3,280000,0,7.5,60000,4,418700,154300,264400,622.0,58,300.0,519.0,185400
956625,0,18,0,1500000,0,5.78,50000,4,72100,0,72100,507.0,32,300.0,551.0,235100
944970,1,15,5,250000,0,6.04,200000,2,1217000,586000,631100,579.0,53,300.0,652.0,414500
949410,1,13,5,301200,0,5.79,50000,1,60000,0,60000,339.0,22,300.0,458.0,164800
958593,1,10,5,230000,0,5.55,170000,4,662400,408800,44600,437.0,44,300.0,593.0,227900
922256,1,26,5,180000,0,6.35,60000,0,50000,49800,200,500.0,18,150.0,453.0,313900
953003,0,14,5,500000,0,6.18,230000,2,1565300,1300000,153400,669.0,48,150.0,600.0,241200
936214,1,25,5,250000,0,8.41,200000,4,1338300,364400,164800,687.0,48,300.0,641.0,690800
912307,1,25,3,350000,0,7.14,60000,4,774600,367800,169000,531.0,30,150.0,489.0,193900
939250,1,1,3,300000,0,7.08,60000,2,649500,632500,17000,531.0,27,300.0,501.0,193900
927439,1,25,5,300000,0,7.15,240000,4,7918600,1011000,92400,687.0,30,300.0,539.0,338100
961631,2,2,5,300000,0,8.51,100000,1,778600,372000,406600,700.0,23,300.0,654.0,454500
